Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-20.local) 	04/20/20 	_x86_64_	(32 CPU)

18:45:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:14       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14       8    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
18:45:14       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:45:14      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      24    0.50    0.00    0.50    0.00    0.00    0.00    0.00    0.00   99.00
18:45:14      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:14      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:45:14     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
18:45:16     all    3.16    0.00    0.05    0.00    0.00    0.00    0.00    0.00   96.79
18:45:16       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16       8    0.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.50
18:45:16       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      12    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
18:45:16      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      24    0.00    0.00    1.01    0.00    0.00    0.00    0.00    0.00   98.99
18:45:16      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
18:45:16      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

18:45:16     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
