Linux 2.6.32-279.14.1.el6.x86_64 (compute-641-14.local) 	04/21/20 	_x86_64_	(32 CPU)

02:04:26     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:30       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       3  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       5   95.96    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.04
02:04:30       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       8  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30       9  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      10  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      12  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      13  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      14  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      15  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      16   96.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    4.00
02:04:30      17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      18  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:30      20  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      21  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      22  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      23  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      26  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      27   99.01    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      28  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      29  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      30  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:30      31  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

02:04:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:31     all   68.62    0.00    0.03    0.00    0.00    0.00    0.00    0.00   31.34
02:04:31       0   83.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   17.00
02:04:31       1   83.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00   16.83
02:04:31       2  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31       3   70.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   30.00
02:04:31       4  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31       5  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31       6  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31       7  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31       8   55.56    0.00    0.00    0.00    0.00    0.00    0.00    0.00   44.44
02:04:31       9   29.29    0.00    0.00    0.00    0.00    0.00    0.00    0.00   70.71
02:04:31      10   64.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   36.00
02:04:31      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31      12   47.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   53.00
02:04:31      13   58.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   42.00
02:04:31      14   42.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   58.00
02:04:31      15   77.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   23.00
02:04:31      16  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31      17  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31      18   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
02:04:31      19   98.02    0.00    0.00    0.00    0.00    0.00    0.00    0.00    1.98
02:04:31      20   25.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   75.00
02:04:31      21   27.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   73.00
02:04:31      22   20.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   80.00
02:04:31      23   81.19    0.00    0.00    0.00    0.00    0.00    0.00    0.00   18.81
02:04:31      24   71.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   29.00
02:04:31      25  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31      26   48.51    0.00    0.00    0.00    0.00    0.00    0.00    0.00   51.49
02:04:31      27   20.79    0.00    0.00    0.99    0.00    0.00    0.00    0.00   78.22
02:04:31      28  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:31      29   52.53    0.00    0.00    0.00    0.00    0.00    0.00    0.00   47.47
02:04:31      30   32.32    0.00    0.00    0.00    0.00    0.00    0.00    0.00   67.68
02:04:31      31  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00

02:04:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:32     all   25.42    0.00    0.03    0.00    0.00    0.00    0.00    0.00   74.55
02:04:32       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32       2   38.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
02:04:32       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32       4   32.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   68.00
02:04:32       5   30.30    0.00    0.00    0.00    0.00    0.00    0.00    0.00   69.70
02:04:32       6   38.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   62.00
02:04:32       7   83.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   17.00
02:04:32       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      11  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:32      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
02:04:32      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      16   52.48    0.00    0.00    0.00    0.00    0.00    0.00    0.00   47.52
02:04:32      17   45.54    0.00    0.00    0.00    0.00    0.00    0.00    0.00   54.46
02:04:32      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      19   47.47    0.00    0.00    0.00    0.00    0.00    0.00    0.00   52.53
02:04:32      20   72.73    0.00    0.00    0.00    0.00    0.00    0.00    0.00   27.27
02:04:32      21   37.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   63.00
02:04:32      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      24  100.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
02:04:32      25    6.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   94.00
02:04:32      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      28   83.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   17.00
02:04:32      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:32      31   47.52    0.00    0.00    0.00    0.00    0.00    0.00    0.00   52.48

02:04:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:33     all    0.56    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.37
02:04:33       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       5    0.00    0.00    1.02    0.00    0.00    0.00    0.00    0.00   98.98
02:04:33       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      11   10.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   90.00
02:04:33      12    0.00    0.00    1.98    0.00    0.00    0.00    0.00    0.00   98.02
02:04:33      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      24    5.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
02:04:33      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      28    0.99    0.00    0.99    0.00    0.00    0.00    0.00    0.00   98.02
02:04:33      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:33      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

02:04:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:34     all    0.00    0.00    0.09    0.00    0.00    0.00    0.00    0.00   99.91
02:04:34       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
02:04:34      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:34      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

02:04:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:35     all    0.00    0.00    0.06    0.00    0.00    0.00    0.00    0.00   99.94
02:04:35       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       5    0.00    0.00    2.02    0.00    0.00    0.00    0.00    0.00   97.98
02:04:35       6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35       9    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      12    0.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00   99.00
02:04:35      13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      14    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      15    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      18    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      19    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      20    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      22    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      23    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      24    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      26    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      27    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      28    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      29    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      30    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:35      31    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

02:04:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest   %idle
02:04:36     all    0.03    0.00    0.09    0.00    0.00    0.00    0.00    0.00   99.87
02:04:36       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:36       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
02:04:36       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
